CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,RangoValorBeneficioConsolidadoAsignado,RangoValorUltimoBeneficioAsignado
1,1,1,11,11001,ND,NO,ACTIVO,SO,ND,2016-08-01,2016-01-01,Mujer,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,5,1,13,13001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2018-02-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,20,20250,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,CESAR,EL PASO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,6,1,13,13001,M-MUJER,NO,NO ACTIVO,UL,ND,2017-10-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,NO ACTIVO,UL,ND,2016-05-01,2016-01-01,Mujer,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
3,3,1,11,11001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-10-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,70,70742,ND,NO,ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Mujer,ND,SUCRE,SAN LUIS DE SINCE,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,7,1,11,11001,M-MUJER,NO,NO ACTIVO,CA,ND,2018-03-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2018-02-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54001,ND,NO,NO ACTIVO,ND,ND,2015-11-01,2015-01-01,Mujer,ND,NORTE DE SANTANDER,CUCUTA,COLOMBIA,>65,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-05-01,2018-01-01,Mujer,PREGRADO,CHOCO,QUIBDO,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,6,1,27,27001,M-MUJER,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2017-05-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,1,1,50,50001,ND,NO,ACTIVO,UL,ND,2016-02-01,2015-01-01,Hombre,ND,META,VILLAVICENCIO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
2,11,1,11,11001,M-MUJER,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
3,1,1,76,76001,ND,NO,NO ACTIVO,Sin Información,ND,2016-01-01,2015-01-01,Mujer,ND,VALLE,CALI,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,1,05,05044,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ANTIOQUIA,ANZA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
4,2,1,11,11001,ND,NO,NO ACTIVO,Sin Información,ND,2018-08-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,11,11001,M-MUJER,NO,NO ACTIVO,UL,ND,2017-10-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
5,3,1,13,13001,M-MUJER,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,1,08,08001,M-MUJER,NO,NO ACTIVO,UL,ND,2018-05-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,52,52835,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2018-04-01,2018-01-01,Hombre,ND,NARIÑO,SAN ANDRES DE TUMACO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
2,5,1,19,19698,M-MUJER,NO,NO ACTIVO,ND,INDIGENA,2017-12-01,2018-01-01,Mujer,ND,CAUCA,SANTANDER DE QUILICHAO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,1,08,08001,M-MUJER,NO,NO ACTIVO,UL,ND,2018-01-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,05,05001,M-MUJER,NO,NO ACTIVO,SO,ND,2017-05-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,ND,NO,NO ACTIVO,CA,ND,2016-08-01,2016-01-01,Hombre,SECUNDARIA,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
2,4,1,11,11001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,M-MUJER,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-06-01,2018-01-01,Mujer,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,ACTIVO,Sin Información,ND,2016-01-01,2015-01-01,Mujer,ND,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,05,05001,H-HOMBRE,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2018-05-01,2018-01-01,Hombre,SECUNDARIA,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,17,17001,ND,ND,ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Hombre,ND,CALDAS,MANIZALES,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05001,M-MUJER,NO,NO ACTIVO,CA,ND,2018-01-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,5,1,08,08758,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,ND,ATLANTICO,SOLEDAD,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,76,76109,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2016-05-01,2017-01-01,Mujer,ND,VALLE,BUENAVENTURA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,M-MUJER,NO,NO ACTIVO,DI,ND,2017-05-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44001,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2015-01-01,Mujer,ND,LA GUAJIRA,RIOHACHA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,05,05001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2016-01-01,Hombre,SECUNDARIA,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,13,13052,ND,NO,NO ACTIVO,SO,ND,2016-02-01,2015-01-01,Hombre,SIN ESPECIFICAR,BOLIVAR,ARJONA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,13,13001,ND,NO,ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,2,1,08,08758,ND,NO,ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,ATLANTICO,SOLEDAD,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2017-11-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,10,1,76,76001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,VALLE,CALI,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54874,M-MUJER,NO,NO ACTIVO,ND,ND,2016-03-01,2016-01-01,Mujer,ND,NORTE DE SANTANDER,VILLA DEL ROSARIO,COLOMBIA,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,1,08,08758,ND,NO,NO ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Mujer,ND,ATLANTICO,SOLEDAD,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
6,4,1,13,13001,M-MUJER,NO,NO ACTIVO,ND,ND,2016-05-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,ND,NO,NO ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,4,1,05,05001,M-MUJER,NO,NO ACTIVO,SO,ND,2018-01-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-11-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,10,1,76,76001,M-MUJER,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,VALLE,CALI,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,ND,NO,NO ACTIVO,CA,AFROCOLOMBIANO – NEGRO,2016-08-01,2015-01-01,Hombre,SECUNDARIA,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,5,1,44,44430,ND,NO,NO ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Mujer,ND,LA GUAJIRA,MAICAO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,25,25754,M-MUJER,NO,NO ACTIVO,SO,ND,2018-11-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08758,ND,NO,NO ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Mujer,ND,ATLANTICO,SOLEDAD,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,05,05001,ND,ND,ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Mujer,PREGRADO,ANTIOQUIA,MEDELLIN,57,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76364,M-MUJER,ND,ACTIVO,Sin Información,ND,2018-10-01,2018-01-01,Mujer,ND,VALLE,JAMUNDI,Colombia,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,ND,NO,NO ACTIVO,SO,ND,2016-02-01,2015-01-01,Hombre,ND,CESAR,AGUACHICA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,08,08638,ND,NO,NO ACTIVO,Sin Información,ND,2018-11-01,2018-01-01,Mujer,TECNOLOGO,ATLANTICO,SABANALARGA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,25,25754,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-11-01,2018-01-01,Hombre,ND,CUNDINAMARCA,SOACHA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,6,1,11,11001,M-MUJER,NO,NO ACTIVO,SO,INDIGENA,2018-02-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,6,1,27,27001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-11-01,2018-01-01,Hombre,ND,CHOCO,QUIBDO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,M-MUJER,NO,ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-08-01,2018-01-01,Mujer,SECUNDARIA,VALLE,CALI,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,4,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-05-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,M-MUJER,NO,NO ACTIVO,UL,INDIGENA,2018-08-01,2018-01-01,Mujer,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,1,08,08001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-12-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,ACTIVO,UL,ND,2016-05-01,2016-01-01,Mujer,ND,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,9,1,76,76001,M-MUJER,NO,NO ACTIVO,ND,INDIGENA,2017-12-01,2018-01-01,Mujer,ND,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,1,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2018-10-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,76,76001,H-HOMBRE,NO,NO ACTIVO,ND,INDIGENA,2018-05-01,2018-01-01,Hombre,TECNOLOGO,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,4,1,11,11001,ND,NO,NO ACTIVO,Sin Información,ND,2017-11-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,2,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2018-08-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,H-HOMBRE,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-08-01,2018-01-01,Hombre,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,9,1,66,66001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,RISARALDA,PEREIRA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13001,H-HOMBRE,NO,NO ACTIVO,CA,ND,2017-10-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
4,5,1,13,13001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,1,1,05,05001,ND,NO,NO ACTIVO,UL,ND,2016-02-01,2015-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,25,25754,ND,NO,NO ACTIVO,Sin Información,ND,2017-10-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,12,1,13,13001,M-MUJER,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,SIN ESPECIFICAR,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,70,70001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,ND,SUCRE,SINCELEJO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,12,1,13,13001,H-HOMBRE,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,2,1,50,50006,ND,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Hombre,SIN ESPECIFICAR,META,ACACIAS,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,52,52835,ND,NO,NO ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,NARIÑO,SAN ANDRES DE TUMACO,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50001,ND,NO,NO ACTIVO,UL,ND,2016-02-01,2015-01-01,Hombre,ND,META,VILLAVICENCIO,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,23,23001,M-MUJER,NO,NO ACTIVO,ND,ND,2016-02-01,2017-01-01,Mujer,ND,CORDOBA,MONTERIA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,73,73411,ND,NO,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,TOLIMA,LIBANO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,95,95001,H-HOMBRE,NO,NO ACTIVO,ND,ND,2018-11-01,2018-01-01,Hombre,TECNICO,GUAVIARE,SAN JOSE DEL GUAVIARE,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,11,1,25,25754,M-MUJER,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,52,52427,ND,NO,NO ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,NARIÑO,MAGÜI,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,RC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13430,ND,NO,NO ACTIVO,Sin Información,ND,2017-11-01,2018-01-01,Hombre,ND,BOLIVAR,MAGANGUE,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,H-HOMBRE,NO,NO ACTIVO,ND,ND,2018-11-01,2018-01-01,Hombre,TECNICO,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,M-MUJER,NO,NO ACTIVO,SO,ND,2017-02-01,2017-01-01,Mujer,SECUNDARIA,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
